,R,DEE,Remb,r,g,b,x,y,z
21440,30.0301,22.8964,0.8271,0.5197441,0.595102261,0.662631402,0.279442373,0.301872002,0.418685625
21441,30.0217,21.4929,0.8197,0.529630644,0.585629458,0.666776388,0.280577433,0.296593973,0.422828593
21442,28.8848,21.6275,0.8398,0.517064192,0.595686045,0.663175826,0.278743092,0.301854472,0.419402435
21443,29.9857,21.4695,0.8303,0.52927088,0.584274212,0.668052922,0.280190626,0.295546149,0.424263224
21444,31.1278,17.5316,0.7414,0.581751511,0.56996247,0.657503444,0.294881579,0.294977258,0.410141164
21445,30.4884,14.4309,0.6964,0.575419353,0.577144312,0.654401616,0.294068448,0.298842554,0.407088999
21446,30.5721,23.6339,0.7458,0.495294382,0.60704806,0.661505164,0.274658403,0.306854129,0.418487468
21447,32.1287,22.3674,0.7975,0.551925144,0.576287304,0.665396811,0.285903418,0.293825117,0.420271465
21448,30.9827,12.4074,0.6851,0.547762954,0.569941329,0.672286362,0.283282388,0.288573272,0.42814434
21449,32.475,11.0656,0.7426,0.497939143,0.576992298,0.685764124,0.269259201,0.28508014,0.445660659
21450,32.1539,11.0387,0.733,0.506441873,0.576128067,0.683386179,0.271586819,0.285840177,0.442573003
21451,32.3198,10.8349,0.7349,0.473417566,0.580924053,0.691059439,0.263132935,0.284094288,0.452772777
21452,32.257,10.955,0.738,0.493609303,0.577993043,0.686500761,0.268205971,0.285106105,0.446687924
21453,32.2744,11.06,0.7291,0.505848109,0.57533845,0.684229621,0.271254278,0.285180401,0.443565321
21454,32.5383,10.7401,0.7301,0.553005103,0.572717345,0.667863848,0.285556928,0.291485581,0.422957491
21455,32.4139,10.8077,0.7297,0.497934072,0.57443637,0.68778404,0.268751834,0.283258113,0.447990053
21456,32.0852,10.8865,0.7397,0.492921698,0.578712723,0.686170183,0.26815168,0.285513049,0.446335271
21457,32.2105,10.759,0.7349,0.484121737,0.578636177,0.689275943,0.265638463,0.284081717,0.45027982
21458,31.9105,10.8614,0.7349,0.498203439,0.578495801,0.684473726,0.269635005,0.286198642,0.444166354
21459,32.0471,10.6824,0.7354,0.486425807,0.579019493,0.688183203,0.266363424,0.28471411,0.448922466
21460,31.9859,10.8964,0.7375,0.497993161,0.578232884,0.684758397,0.269521492,0.285976494,0.444502013
21461,32.5867,10.852,0.7369,0.481062892,0.578664529,0.690291813,0.264789061,0.283630901,0.451580038
21462,32.5039,10.908,0.735,0.475945204,0.579445004,0.691390965,0.263529326,0.283411259,0.453059415
21463,32.4275,10.7494,0.7352,0.555685335,0.571333682,0.667856834,0.286178156,0.290999704,0.42282214
21464,32.1076,10.9146,0.7383,0.494950894,0.578185001,0.685875735,0.26863065,0.285456566,0.445912785
21465,31.8401,10.6259,0.737,0.555762519,0.572921573,0.666532871,0.28651574,0.292136363,0.421347898
21466,31.7818,10.9462,0.7361,0.507273,0.577544663,0.68195197,0.272115043,0.286988259,0.440896697
21467,31.8081,10.8213,0.7354,0.4973564,0.578819063,0.684517652,0.269453213,0.286294829,0.444251959
21468,32.1626,10.9211,0.7371,0.493696841,0.578293905,0.68623097,0.26829102,0.285335512,0.446373468
21469,31.8746,10.7565,0.7381,0.486353544,0.580715169,0.686858748,0.266681746,0.285922267,0.447395987
21470,32.4554,10.7242,0.7362,0.554635344,0.57129693,0.668330119,0.285820518,0.290780676,0.423398806
21471,32.5006,10.738,0.7352,0.554763413,0.571423247,0.668173764,0.285887976,0.290893341,0.423218683
21472,32.9904,11.4579,0.7411,0.512500401,0.572963679,0.683665593,0.272775404,0.284590411,0.442634184
21473,32.3217,11.2045,0.7342,0.511098925,0.574844524,0.682695093,0.272724305,0.285692752,0.441582943
21474,31.8769,10.5595,0.738,0.554896348,0.572431098,0.667299265,0.286130118,0.291629879,0.422240004
21475,33.4701,11.4286,0.7397,0.496277477,0.573395357,0.689185188,0.268065939,0.282254446,0.449679615
21476,34.2576,10.6599,0.7402,0.539762975,0.578421857,0.66867821,0.282354789,0.293162606,0.424482605
21477,32.7419,10.7311,0.7398,0.554601233,0.570204551,0.669227364,0.285595312,0.290004604,0.424400084
21478,33.255,11.068,0.7354,0.482138102,0.575902137,0.692099357,0.264540179,0.281820899,0.453638922
21479,32.6275,11.5958,0.7435,0.519348517,0.574127111,0.680176364,0.27508706,0.286562913,0.438350028
21480,34.6125,10.8261,0.7416,0.542615007,0.576492031,0.669096602,0.282892834,0.292289958,0.424817207
21481,33.6968,11.0687,0.738,0.557247533,0.567907486,0.669957453,0.286032113,0.288879497,0.42508839
21482,36.0413,10.4192,0.75,0.520171956,0.592042998,0.665088369,0.278944115,0.299677645,0.42137824
21483,26.9903,12.0552,0.7389,0.55365849,0.583213873,0.65887477,0.287862052,0.299121933,0.413016015
21484,32.4695,12.6291,0.7263,0.557691525,0.567513804,0.670084882,0.286104541,0.288686037,0.425209423
21485,30.3236,10.5134,0.7527,0.517014915,0.581267502,0.675302085,0.275793011,0.291279993,0.432926996
21486,21.9224,10.698,0.7187,0.516316635,0.604932177,0.655348313,0.280446106,0.308679747,0.410874147
21487,32.0755,11.1923,0.7567,0.517887552,0.576222156,0.679055143,0.275054024,0.287807517,0.43713846
21488,31.071,12.2141,0.7357,0.569961729,0.57166865,0.661405548,0.29109263,0.293907939,0.414999431
21489,40.6137,10.5467,0.7324,0.676904413,0.62428894,0.550780607,0.343457441,0.356102823,0.300439736
21490,46.0621,11.2936,0.7271,0.56556779,0.584313558,0.652731249,0.292099042,0.302132128,0.405768831
21491,50.2953,14.2784,0.738,0.569502612,0.594559757,0.641950362,0.295539801,0.310400646,0.394059552
21492,45.5293,11.8422,0.7359,0.601103034,0.573674671,0.645234472,0.302612457,0.301458028,0.395929516
21493,47.6322,12.6696,0.7525,0.570509428,0.595305328,0.640816041,0.296041231,0.311146193,0.392812577
21494,41.4911,12.9773,0.7237,0.667497159,0.608518294,0.574673218,0.336036385,0.341625702,0.322337913
21495,52.546,12.556,0.7168,0.448059091,0.568682731,0.708446195,0.254026096,0.271703688,0.474270215
21496,48.7331,11.9209,0.7226,0.531108291,0.550851439,0.693548362,0.274272629,0.272477858,0.453249513
21497,33.6802,11.9899,0.7077,0.518819421,0.572136825,0.681956006,0.274533237,0.285063523,0.44040324
21498,46.7811,12.3317,0.7409,0.575564728,0.580500272,0.651487103,0.294788074,0.30127833,0.403933596
21499,40.6244,11.5681,0.712,0.67467907,0.618706704,0.558713931,0.34128255,0.351188376,0.307529074
21500,61.1643,15.1066,0.7404,0.523854919,0.615353592,0.642769991,0.284983948,0.317955177,0.397060875
21501,50.6416,14.6926,0.7089,0.579961768,0.557086914,0.66866442,0.291768955,0.285701324,0.422529722
21502,50.475,13.5372,0.7532,0.478090404,0.612242347,0.6631006,0.270904134,0.308158717,0.420937149
21503,69.4567,11.7491,0.6835,0.646488268,0.579319265,0.616279461,0.321318723,0.315177897,0.36350338
21504,54.3944,14.8135,0.7021,0.580030958,0.542363249,0.679858609,0.289045815,0.275823569,0.435130615
21505,45.616,13.6941,0.718,0.657486632,0.63034354,0.556955822,0.336589457,0.356397525,0.307013018
21506,64.0081,16.5608,0.712,0.38079599,0.603460237,0.699640017,0.245509871,0.288484218,0.466005912
21507,53.4388,16.6629,0.6975,0.579738085,0.567296148,0.660605968,0.293650361,0.292715002,0.413634637
21508,53.434,12.0905,0.7106,0.548918399,0.546400382,0.689879585,0.279182835,0.272657461,0.448159704
21509,53.4741,17.8161,0.6919,0.581908165,0.578465877,0.650301001,0.296614566,0.301046761,0.402338673
21510,20.4448,22.4832,0.7468,0.607980789,0.610745622,0.607535071,0.312780208,0.330257501,0.356962291
21511,33.5571,18.4964,0.763,0.592128168,0.561204063,0.659846426,0.296905248,0.290925256,0.412169496
21512,72.1321,21.2067,0.7918,0.533623714,0.661268822,0.590930703,0.298424728,0.356998593,0.34457668
21513,52.3975,17.553,0.6892,0.591590219,0.580533556,0.643949412,0.300495276,0.304443416,0.395061308
21514,65.9516,17.5207,0.7837,0.500635236,0.654196625,0.613340569,0.28670155,0.345474214,0.367824236
21515,53.9027,14.6241,0.7912,0.487905819,0.635973134,0.637192885,0.278860129,0.328425795,0.392714076
21516,25.5412,19.5328,0.8103,0.509749291,0.612144871,0.651409645,0.279995841,0.31310479,0.406899369
21517,73.3666,17.1065,0.7118,0.724403205,0.505010162,0.630692246,0.341794781,0.284905072,0.373300147
21518,29.3496,15.8699,0.95,0.587463133,0.575112773,0.650553096,0.297930079,0.299743267,0.402326653
21519,67.0626,21.251,0.7967,0.488283566,0.656601227,0.615769687,0.283703829,0.345536543,0.370759627
21520,28.3928,22.5784,0.8367,0.51249075,0.60649245,0.655455302,0.279616589,0.30922755,0.411155861
21521,29.8046,23.0987,0.8343,0.518112262,0.597860531,0.660880838,0.279513753,0.303653133,0.416833114
21522,29.712,22.0738,0.8318,0.521024648,0.591600507,0.665131783,0.279115662,0.29949554,0.421388798
21523,28.9148,22.2002,0.849,0.515385525,0.598986013,0.660965824,0.278916962,0.304037979,0.417045059
21524,29.5306,23.0447,0.8452,0.516465818,0.599001657,0.660530416,0.279248733,0.304230723,0.416520544
21525,29.7168,22.0426,0.8457,0.523232539,0.590774853,0.664967072,0.279628247,0.299262521,0.421109232
21526,30.6284,22.0385,0.8339,0.531506211,0.582531395,0.668612232,0.280543756,0.294670979,0.424785265
21527,29.8932,22.2754,0.8471,0.524805201,0.5894779,0.665447842,0.279851051,0.29857745,0.421571498
21528,29.8176,22.474,0.8225,0.522205466,0.594076966,0.662545808,0.27998866,0.301528192,0.418483148
21529,30.1283,21.5199,0.8267,0.529815688,0.583812963,0.66822063,0.280268872,0.295305749,0.42442538
21530,32.4289,10.8198,0.7407,0.559139419,0.569714291,0.667700112,0.28702008,0.29049759,0.422482331
21531,32.3235,10.949,0.7357,0.491436423,0.578397214,0.686940915,0.267663251,0.285052308,0.447284441
21532,32.3882,10.9607,0.7285,0.491450924,0.576157952,0.68870657,0.267222645,0.28345348,0.449323875
21533,32.2594,11.0368,0.743,0.502313044,0.577124892,0.684091583,0.270564367,0.285879569,0.443556063
21534,32.3127,10.9985,0.7374,0.496224626,0.577227196,0.68618619,0.268808392,0.28497393,0.446217678
21535,32.2382,10.8614,0.7343,0.480382486,0.579605772,0.68977728,0.264787506,0.284202385,0.451010109
21536,32.1689,10.9131,0.7346,0.495517898,0.578026668,0.685801328,0.268762884,0.28543337,0.445803746
21537,32.2727,10.8027,0.733,0.476208105,0.579762004,0.691053118,0.263664858,0.283678897,0.452656245
21538,32.6675,10.9129,0.7291,0.497021005,0.573566457,0.688789263,0.268315126,0.282494496,0.449190378
21539,32.4054,10.8544,0.7315,0.489015001,0.57617207,0.689539842,0.266530932,0.283080861,0.450388207
21540,32.0353,10.8867,0.7444,0.49697239,0.578597666,0.684830955,0.269297661,0.286074619,0.44462772
21541,32.2765,10.8021,0.7394,0.47196943,0.581634516,0.690973859,0.262880891,0.284389463,0.452729646
21542,32.3821,10.8383,0.7372,0.472566211,0.580836855,0.69140951,0.262883424,0.283903576,0.453213
21543,32.1657,10.8186,0.7381,0.47925791,0.580305381,0.68960176,0.264615195,0.284533619,0.450851186
21544,32.3392,10.8948,0.7374,0.480440315,0.579218789,0.690064013,0.264726355,0.283933232,0.451340413
21545,32.3762,10.8128,0.738,0.470697504,0.581569735,0.691443256,0.262522736,0.284152507,0.453324758
21546,32.407,10.8479,0.7374,0.471980972,0.581033913,0.691446219,0.262763666,0.283957888,0.453278446
21547,32.3875,10.835,0.7372,0.471398522,0.581164173,0.691534554,0.262631546,0.283964638,0.453403816
21548,32.2145,10.963,0.7386,0.495929469,0.577695114,0.685919245,0.268815948,0.285261569,0.445922483
21549,32.2908,10.8666,0.7361,0.480334672,0.57956411,0.689826405,0.264765901,0.284165121,0.451068978
21550,32.2825,10.7774,0.7384,0.470244158,0.582276377,0.691030969,0.262541789,0.28459534,0.452862871
21551,32.294,10.7964,0.7404,0.470724966,0.582419206,0.690759664,0.262700659,0.284770347,0.452528994
21552,32.5502,10.8036,0.7376,0.557786988,0.570410514,0.667713132,0.286701359,0.290736864,0.422561778
21553,32.4653,10.9576,0.7378,0.483185525,0.578942577,0.689352467,0.265437097,0.28415693,0.450405973
21554,32.3779,10.876,0.7368,0.476954896,0.579724223,0.690833998,0.263862805,0.283764966,0.452372229
21555,32.3787,10.7785,0.7356,0.485122315,0.578040622,0.689404931,0.265801073,0.283809817,0.45038911
21556,32.5169,10.7956,0.7367,0.557068805,0.570693933,0.667788849,0.286515872,0.290803738,0.422680389
21557,32.4846,10.8933,0.736,0.475232068,0.579828428,0.691325161,0.263410159,0.283579003,0.453010838
21558,32.0665,10.7885,0.7367,0.48023334,0.580306534,0.689271989,0.264886071,0.28468358,0.450430348
21559,32.639,10.9341,0.7364,0.472490632,0.57967169,0.692354788,0.262629902,0.283053628,0.45431647
21560,33.0886,10.9984,0.736,0.483284027,0.576631633,0.69114014,0.265005168,0.282517895,0.452476936
21561,33.5262,11.0948,0.7352,0.488667227,0.575550446,0.690147953,0.266309054,0.282583341,0.451107605
21562,34.2159,10.5888,0.7357,0.536501892,0.580974737,0.667894948,0.28181845,0.294421331,0.423760219
21563,31.6347,11.0082,0.7383,0.512269662,0.577685125,0.679991545,0.273639549,0.287913417,0.438447033
21564,34.9275,10.6219,0.744,0.535641609,0.581744918,0.667604172,0.281698182,0.294825686,0.423476132
21565,32.1882,11.7916,0.7434,0.534237505,0.573696434,0.674742634,0.279651026,0.288818885,0.431530089
21566,31.6032,11.5554,0.7351,0.529013116,0.575472844,0.675372643,0.278351531,0.289172181,0.432476289
21567,31.9882,11.1066,0.74,0.511971922,0.576463667,0.681081244,0.273307359,0.28699102,0.439701621
21568,32.8911,10.8353,0.7336,0.554093058,0.57139655,0.668477939,0.285659387,0.290751426,0.423589187
21569,32.1274,10.8912,0.7409,0.489787922,0.579011373,0.687027256,0.267315154,0.285233596,0.447451249
21570,32.2022,11.0692,0.7379,0.50498105,0.57651914,0.683607295,0.271231184,0.28588054,0.442888276
21571,34.3006,11.0656,0.7413,0.552679063,0.569894603,0.670283479,0.284895447,0.289434264,0.425670289
21572,34.8202,12.1149,0.7466,0.511219128,0.568432994,0.687682587,0.271502866,0.281185423,0.447311711
21573,34.3435,11.4264,0.7433,0.454287253,0.581815715,0.69648879,0.258223059,0.281933715,0.459843226
21574,34.8321,11.7533,0.7322,0.47605492,0.570946034,0.697958928,0.261879207,0.277378921,0.460741873
21575,35.2912,11.702,0.7452,0.458252402,0.580787252,0.696057005,0.259050133,0.28176108,0.459188787
21576,34.9259,11.9093,0.7359,0.494497792,0.56859039,0.693529634,0.26661071,0.278583215,0.454806074
21577,13.9098,10.8041,0.753,0.601369058,0.607988154,0.613757808,0.30973185,0.326788094,0.363480056
21578,25.3281,12.6827,0.753,0.54049957,0.582713136,0.664818325,0.283450725,0.296384142,0.420165133
21579,41.3213,10.8987,0.7203,0.678474898,0.621496238,0.5529163,0.343523152,0.354274591,0.302202257
21580,25.8051,11.739,0.7442,0.542718162,0.585226907,0.661787373,0.28467495,0.298603602,0.416721448
21581,38.6628,12.8017,0.7291,0.665108621,0.635773935,0.54537196,0.340987746,0.362522814,0.29648944
21582,50.9778,12.8033,0.71,0.537254114,0.55238799,0.690047628,0.276513738,0.274590824,0.448895439
21583,38.1968,11.5255,0.7461,0.664355766,0.61849735,0.565869258,0.336854951,0.348610148,0.314534901
21584,40.6335,13.5876,0.7028,0.651776413,0.641409627,0.547625951,0.336723246,0.364057994,0.29921876
21585,53.4492,13.6266,0.7076,0.523320258,0.550845404,0.696479717,0.271837362,0.271132534,0.457030103
21586,62.1626,14.758,0.7115,0.423593839,0.594310786,0.695672732,0.253142986,0.286882606,0.459974408
21587,41.3406,10.0727,0.7273,0.678264954,0.632072037,0.540583758,0.34576685,0.362628285,0.291604865
21588,52.4069,10.9153,0.7163,0.64708169,0.534997118,0.653119405,0.313145158,0.285018544,0.401836298
21589,45.2751,11.5516,0.7437,0.572337386,0.581401354,0.652185381,0.293844651,0.301308602,0.404846746
21590,62.4062,12.6745,0.7295,0.617456397,0.543194562,0.661912413,0.302956924,0.283954267,0.413088808
21591,40.8714,13.2048,0.7164,0.669865505,0.631825905,0.546808631,0.342115076,0.360448682,0.297436242
21592,58.4945,11.8544,0.7144,0.631085716,0.535295939,0.661159092,0.306804759,0.281689161,0.41150608
21593,51.272,12.3323,0.7186,0.493532111,0.55932375,0.70085134,0.264546247,0.271998776,0.463454976
21594,51.2548,15.8387,0.7105,0.578792328,0.568372612,0.660155514,0.293526466,0.293285026,0.413188509
21595,53.4025,12.0173,0.723,0.603882913,0.563794688,0.652148857,0.301717224,0.295094482,0.403188294
21596,64.9033,15.6658,0.7264,0.478557517,0.622208316,0.653849143,0.273189942,0.315993927,0.410816132
21597,66.6602,10.1419,0.6946,0.558518313,0.618073607,0.624998244,0.296772509,0.326243697,0.376983794
21598,47.9518,16.5051,0.7031,0.649151695,0.631826944,0.560694783,0.333491909,0.355697847,0.310810244
21599,58.1956,10.9633,0.7337,0.6290585,0.566851552,0.636851251,0.31191632,0.302516745,0.385566935
21600,48.9461,7.9575,0.8916,0.604819668,0.615395223,0.604554121,0.312596592,0.333197669,0.354205739
21601,49.7263,18.8871,0.7466,0.573321819,0.584545156,0.649032318,0.294818901,0.303773302,0.401407797
21602,60.2345,19.0688,0.818,0.542284954,0.650237649,0.599235772,0.298621037,0.349237595,0.352141369
21603,68.1696,18.3393,0.5734,0.573425866,0.638009606,0.597301456,0.30628364,0.344936032,0.348780328
21604,56.0379,16.3439,0.8107,0.506885342,0.645135726,0.62035166,0.286451169,0.338949967,0.374598864
21605,46.8183,19.6887,0.7493,0.658801316,0.62197306,0.565633048,0.335290103,0.350055584,0.314654313
21606,66.4058,22.0715,0.7392,0.565821603,0.585497095,0.651598371,0.292424855,0.303040514,0.404534631
21607,26.0388,15.9743,0.8858,0.577600399,0.57078186,0.658717076,0.293577853,0.294747511,0.411674636
21608,26.5683,21.6281,0.6645,0.462110904,0.628916427,0.653363191,0.27021548,0.318858069,0.410926451
21609,45.5466,17.7096,0.6155,0.578620567,0.633658977,0.59931185,0.307122748,0.342415941,0.350461311
21610,31.7497,15.1769,0.747,0.580214457,0.570823398,0.657495118,0.294506331,0.295283916,0.410209753
21611,31.1364,10.0372,0.6856,0.508675726,0.592789613,0.668870992,0.275614275,0.298310196,0.426075529
21612,30.6951,16.4793,0.73,0.57915654,0.574014167,0.65532654,0.294760155,0.297335279,0.407904565
21613,30.4197,10.4223,0.7713,0.576214744,0.567606388,0.66194105,0.29247271,0.292249892,0.415277398
21614,32.7893,12.0035,0.7325,0.527355199,0.572488954,0.678410385,0.277243817,0.286768009,0.435988174
21615,32.3061,10.8107,0.7329,0.486690025,0.577586901,0.689225929,0.266152864,0.283728571,0.450118566
21616,32.3602,10.8315,0.7337,0.476849622,0.579392194,0.691131441,0.263767533,0.283510384,0.452722083
21617,32.3204,10.7835,0.7351,0.48387907,0.578330868,0.689600004,0.265509579,0.283825317,0.450665104
21618,32.2665,10.9332,0.7325,0.490463377,0.578117606,0.687501876,0.267329658,0.284698801,0.447971541
21619,32.4285,10.7411,0.7291,0.50225262,0.57427655,0.68636884,0.269982852,0.283840271,0.446176878
21620,32.3528,10.7963,0.7351,0.483892687,0.578273045,0.689641038,0.265501888,0.283785984,0.450712129
21621,32.3108,10.8155,0.7386,0.47334818,0.581127049,0.690921483,0.263154656,0.284230208,0.452615136
21622,32.2403,10.8099,0.7336,0.477323509,0.579811376,0.690641954,0.26398179,0.283883598,0.452134611
21623,32.4081,10.7877,0.74,0.559011941,0.569858267,0.667638125,0.287005274,0.290575177,0.422419549
21624,32.2566,10.8276,0.7355,0.477473944,0.580137518,0.690333504,0.264088438,0.284141048,0.451770514
21625,32.1602,10.8117,0.7323,0.480055429,0.579550231,0.689931569,0.264685559,0.284112404,0.451202037
21626,32.2364,10.7926,0.7376,0.473042365,0.581523082,0.690708356,0.26315062,0.284469964,0.452379416
21627,32.2716,10.8116,0.7364,0.474280724,0.580908851,0.690785762,0.263365697,0.284213265,0.452421038
21628,32.307,10.8148,0.7377,0.47337028,0.580958966,0.691047405,0.263127023,0.284112345,0.452760632
21629,32.2849,10.8173,0.7337,0.476383763,0.57959154,0.691129295,0.26367912,0.283582978,0.452737902
21630,32.3263,10.8523,0.7377,0.476242202,0.58032727,0.690594561,0.263787191,0.284090716,0.452122093
21631,32.2717,10.7978,0.7334,0.476730943,0.57979707,0.690851137,0.263815687,0.28378336,0.452400953
21632,32.3072,10.8394,0.7399,0.47359558,0.581137716,0.690831204,0.263224313,0.284275105,0.452500582
21633,32.3662,10.8447,0.7398,0.47214443,0.581320121,0.691165617,0.262865447,0.284188791,0.452945762
21634,28.6254,12.8383,0.8781,0.600357127,0.555899406,0.660220705,0.29890383,0.288946535,0.412149635
21635,61.3079,67.5674,0.3605,0.574901636,0.597063667,0.637177791,0.297930424,0.313296828,0.388772748
21636,38.474,55.0564,0.6334,0.62306617,0.67361018,0.525398846,0.33284489,0.384971932,0.282183178
21637,81.4999,34.0228,0.3231,0.578962287,0.662951172,0.565832674,0.313996305,0.366794013,0.319209681
21638,66.3783,27.7295,0.8461,0.413757115,0.677915343,0.61925645,0.269654225,0.353345412,0.377000363
21639,13.0298,53.723,0.6165,0.632181481,0.59851913,0.606262981,0.319508939,0.326108718,0.354382344
21640,97.3174,49.922,0.8901,0.602490581,0.601384052,0.619556354,0.308754959,0.32200571,0.369239331
21641,25.8211,13.7211,0.925,0.597976275,0.568038006,0.651492065,0.300357464,0.296850474,0.402792061
21642,11.1165,66.0214,0.9829,0.611490026,0.607721964,0.608651708,0.313457188,0.328668614,0.357874198
21643,82.7381,20.4421,0.5884,0.673378315,0.585644188,0.594208555,0.333793563,0.325926232,0.340280205
21644,33.598,15.7571,0.4418,0.606629168,0.647084184,0.569061147,0.320330662,0.358981869,0.320687468
21645,43.3588,44.9949,0.8279,0.676125256,0.564609971,0.612117877,0.330813459,0.311606583,0.357579957
21646,91.7833,23.7506,0.7959,0.539669023,0.597243255,0.652669717,0.286150506,0.306919424,0.40693007
21647,47.2502,9.2011,0.5526,0.569589173,0.654421304,0.580964315,0.308722719,0.357768147,0.333509133
21648,98.5005,37.1347,0.7619,0.596599241,0.627827709,0.596078977,0.312277127,0.341299817,0.346423056
21649,21.3436,73.3234,0.4335,0.612458856,0.618270641,0.597448702,0.316086162,0.337016175,0.346897663
21650,43.1496,44.2357,0.3086,0.611182599,0.676507217,0.529241786,0.329007319,0.385002975,0.285989706
21651,13.2659,61.5763,0.9385,0.617382398,0.60905443,0.604115031,0.315979396,0.33092144,0.353099164
21652,32.6472,42.2564,0.6516,0.571987722,0.644281606,0.591184235,0.307209606,0.349792214,0.342998181
21653,23.4038,5.6425,0.8514,0.524253954,0.621115481,0.637143443,0.286357237,0.32252164,0.391121123
21654,52.8364,38.4095,0.5717,0.608000865,0.566364309,0.648006514,0.303750989,0.297729365,0.398519647
21655,9.6567,34.1091,0.4984,0.624964077,0.595992092,0.612725631,0.316160584,0.32266527,0.361174146
21656,54.1218,52.9493,0.4456,0.711977197,0.620718942,0.529062334,0.35828714,0.36189283,0.279820029
21657,68.3824,56.6989,0.7265,0.642071575,0.591566577,0.607339599,0.322011295,0.323110708,0.354877997
21658,73.6872,45.6441,0.3086,0.554901386,0.655104234,0.587672348,0.303900203,0.355597063,0.340502734
21659,36.6654,11.907,0.8529,0.658041537,0.627126113,0.560298523,0.336106667,0.353957546,0.309935787
21660,9.8873,13.2385,0.3714,0.622628945,0.633675832,0.575019469,0.32337071,0.351380403,0.325248887
21661,70.4473,69.198,0.7874,0.638406733,0.60381489,0.597448077,0.323086297,0.33145782,0.345455884
21662,58.537,48.0866,0.3945,0.627460268,0.616250312,0.591064523,0.321415599,0.338619672,0.339964729
21663,62.2236,17.7865,0.9298,0.572989181,0.645347841,0.589484931,0.307801309,0.350862519,0.341336171
21664,69.17,71.8245,0.7639,0.644072797,0.605983712,0.591907114,0.325818438,0.334357698,0.339823864
21665,64.8884,45.6992,0.9284,0.663326073,0.674858252,0.494622681,0.349375929,0.395003766,0.255620305
21666,83.4271,6.1393,0.7358,0.607786616,0.623761878,0.594291332,0.315524387,0.340358444,0.34411717
21667,64.8924,7.3827,0.372,0.571037326,0.600357812,0.635969906,0.297273233,0.31502487,0.387701897
21668,21.7843,47.7582,0.6874,0.664041927,0.61704963,0.567677275,0.336409447,0.347408355,0.316182198
21669,28.5212,17.5163,0.535,0.677613187,0.600540839,0.576469071,0.338674905,0.337954602,0.323370493
21670,34.7185,61.645,0.5032,0.634344192,0.64762426,0.551495134,0.331120783,0.365306352,0.303572865
21671,25.4836,69.1869,0.3029,0.665790179,0.535308811,0.642683633,0.320943052,0.289486729,0.389570219
21672,30.3457,11.1541,0.9868,0.626425775,0.565546095,0.639341972,0.310634967,0.301039464,0.38832557
21673,25.6957,25.3455,0.8382,0.574806345,0.619135759,0.616183091,0.302583245,0.330148364,0.367268391
21674,20.5026,22.4534,0.555,0.566983716,0.625136832,0.613958244,0.301189651,0.333380599,0.36542975
21675,25.9652,29.9741,0.8583,0.608043822,0.610701329,0.60754545,0.312794384,0.330236483,0.356969133
21676,64.4769,10.7319,0.843,0.630710147,0.622326411,0.582710824,0.324009124,0.344075073,0.331915803
21677,17.7869,39.2329,0.7912,0.643793915,0.606556215,0.591488444,0.32582694,0.334731536,0.339441524
21678,27.5714,58.231,0.8583,0.647021592,0.636202237,0.556978438,0.333605024,0.358748486,0.30764649
21679,11.6663,8.39,0.7691,0.608284288,0.605649995,0.612403326,0.311811985,0.32642488,0.361763135
21680,96.9728,29.7648,0.4457,0.652783729,0.658436724,0.525364799,0.341074787,0.378463026,0.280462188
21681,21.5496,69.8156,0.6134,0.644638456,0.641169177,0.552635085,0.333762614,0.362259966,0.30397742
21682,95.6978,71.0016,0.3095,0.645874335,0.665406583,0.520911413,0.339906135,0.382851573,0.277242291
21683,18.4664,71.8984,0.8776,0.622976963,0.612258374,0.597753182,0.318814836,0.334568957,0.346616207
21684,81.1471,74.5621,0.8161,0.69072527,0.578749421,0.589741805,0.339951886,0.325098722,0.334949392
21685,70.1654,9.2551,0.9181,0.63781542,0.623652129,0.576999521,0.327112142,0.346670141,0.326217717
21686,52.5888,63.9874,0.8251,0.649130975,0.542323122,0.646315336,0.315311472,0.290274041,0.394414486
21687,82.1849,66.4552,0.4642,0.562816833,0.593961883,0.645522705,0.293128663,0.308696313,0.398175024
21688,79.7731,57.3538,0.551,0.663896544,0.679273647,0.48757954,0.350692003,0.399011705,0.250296292
21689,71.2659,41.1355,0.4868,0.521767316,0.65547163,0.602875636,0.293351383,0.35004629,0.356602327
21690,24.0522,64.4948,0.5518,0.623366292,0.632270804,0.576154967,0.323341865,0.35040691,0.326251225
21691,92.0315,62.8411,0.6465,0.647617069,0.586576349,0.60888266,0.323236726,0.320684765,0.356078508
21692,35.5312,23.8704,0.5931,0.661382633,0.591321879,0.596111385,0.329878254,0.32729271,0.342829036
21693,70.8039,69.3572,0.447,0.483499168,0.650815112,0.623791171,0.281006625,0.339939395,0.37905398
21694,58.2582,77.0451,0.3507,0.601559131,0.662338122,0.55363058,0.322007145,0.370764881,0.307227974
21695,46.9564,24.3026,0.7576,0.65423839,0.620740558,0.569949519,0.333132639,0.348046554,0.318820807
21696,13.5511,37.8613,0.9079,0.619408887,0.611926139,0.60009505,0.317368611,0.333555186,0.349076203
21697,87.7788,71.8958,0.9553,0.620485756,0.591578445,0.619330184,0.313520382,0.318439457,0.368040161
21698,57.8823,74.3398,0.9247,0.628955641,0.629580808,0.575817756,0.324919325,0.349450386,0.32563029
21699,36.9917,72.3135,0.5345,0.73818218,0.622400782,0.505288557,0.370990814,0.37001254,0.258996646
